"question_id","version","module","subtype","item_format","difficulty","drift_role","prompt_template","turn_script","ground_truth","scoring_method","scoring_params","module_quota_tag","qa_status","rotation_replaceable","rotation_priority","rotation_expected_lifespan_days","provenance_rewrite_ids","provenance_source_candidate_ids","provenance_transformation_summary","notes"
"A2-005","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `rebalance_ticket_book`。
实现函数 rebalance_ticket_book(capacity, ops)。ops 中每项为 ('buy'|'refund', user, count)。buy 只有在剩余票足够时才成功；refund 会把该用户已买票数减少但不能减成负数。返回按用户名排序的持票字典和剩余票数。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""rebalance_ticket_book"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""({'A': 1, 'B': 3}, 2)"", ""harness"": ""ops=[('buy','A',2),('buy','B',3),('refund','A',1),('buy','C',2)]\nprint(rebalance_ticket_book(6, ops))""}, {""expected"": ""({'Q': 2}, 1)"", ""harness"": ""ops=[('buy','Q',1),('refund','Q',2),('buy','Q',2)]\nprint(rebalance_ticket_book(3, ops))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-005","apps-live-005; apps-live-006","Privateized A2/constrained_program_synthesis item derived from APPS.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-006","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `aggregate_cube_edges`。
实现函数 aggregate_cube_edges(cube)。cube 是三维数组。对每层取第一行、最后一行、每行首尾列组成边界和；返回所有层边界和构成的列表，以及这些边界和的奇偶标签字符串（奇数记 O，偶数记 E，用 '-' 连接）。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""aggregate_cube_edges"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""([10, 9], 'E-O')"", ""harness"": ""cube=[[[1,2],[3,4]], [[2,2,2],[1,1,1]]]\nprint(aggregate_cube_edges(cube))""}, {""expected"": ""([5], 'O')"", ""harness"": ""cube=[[[5]]]\nprint(aggregate_cube_edges(cube))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-006","apps-live-006; apps-live-007","Privateized A2/constrained_program_synthesis item derived from APPS.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-007","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `route_machine_states`。
实现函数 route_machine_states(commands)。初始状态为 power=0, mode='idle', buffer=[]。命令可能为 ON, OFF, PUSH:x, POP, FLIP。ON 令 power=1；OFF 清空 buffer 且 mode='idle'；PUSH 仅在 power=1 时生效；POP 弹出末尾元素；FLIP 在 active/idle 间切换但只有 power=1 时有效。返回最终状态字典。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""route_machine_states"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'power': 1, 'mode': 'active', 'buffer': ['7']}"", ""harness"": ""print(route_machine_states(['ON','FLIP','PUSH:7','PUSH:3','POP']))""}, {""expected"": ""{'power': 0, 'mode': 'idle', 'buffer': []}"", ""harness"": ""print(route_machine_states(['PUSH:1','ON','PUSH:2','OFF','PUSH:9']))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-007","apps-live-007; apps-live-008","Privateized A2/constrained_program_synthesis item derived from APPS.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-008","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `reconstruct_prize_board`。
实现函数 reconstruct_prize_board(rows)。rows 是多行字符串，形如 'team,score,bonus'。总分 = score + bonus；如果 team 再次出现，保留更高总分。最终按总分降序、team 升序返回 [(team,total)]。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""reconstruct_prize_board"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""[('A', 16), ('B', 14)]"", ""harness"": ""rows=['A,10,2','B,9,5','A,8,8']\nprint(reconstruct_prize_board(rows))""}, {""expected"": ""[('M', 5), ('N', 4)]"", ""harness"": ""rows=['M,4,1','N,3,1','M,2,1']\nprint(reconstruct_prize_board(rows))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-008","apps-live-008; apps-live-009","Privateized A2/constrained_program_synthesis item derived from APPS, LiveCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-009","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `layered_word_matrix`。
实现函数 layered_word_matrix(words, width)。把每个单词放入宽度为 width 的网格中，奇数行从左到右填充，偶数行从右到左填充；若一行放不下就换行。空位补 '_'。返回字符串列表。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""layered_word_matrix"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""['aabb_', 'ddc__']"", ""harness"": ""print(layered_word_matrix(['aa','bbb','c','dd'], 5))""}, {""expected"": ""['xyy_', 'zzz_']"", ""harness"": ""print(layered_word_matrix(['x','yy','zzz'], 4))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-009","apps-live-009; apps-live-010","Privateized A2/constrained_program_synthesis item derived from LiveCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-010","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `compose_pipeline_report`。
实现函数 compose_pipeline_report(stages)。每项为 (name, duration, ok)。返回字典：total_duration、failed_names（按出现顺序）、slowest_ok_stage（仅在 ok=True 中选 duration 最大者，无则 None）。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""compose_pipeline_report"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'total_duration': 16, 'failed_names': ['scan'], 'slowest_ok_stage': 'pack'}"", ""harness"": ""stages=[('prep',3,True),('scan',8,False),('pack',5,True)]\nprint(compose_pipeline_report(stages))""}, {""expected"": ""{'total_duration': 5, 'failed_names': ['a', 'b'], 'slowest_ok_stage': None}"", ""harness"": ""stages=[('a',2,False),('b',3,False)]\nprint(compose_pipeline_report(stages))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-010","apps-live-010; apps-live-011","Privateized A2/constrained_program_synthesis item derived from APPS, LiveCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-011","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `tri_axis_transform`。
实现函数 tri_axis_transform(cube, shifts)。cube 为三维整数数组，shifts 为长度 3 的整数列表。依次对三个轴做循环位移：先对层轴，再对行轴，再对列轴。返回最终 cube。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""tri_axis_transform"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""[[[8, 7], [6, 5]], [[4, 3], [2, 1]]]"", ""harness"": ""cube=[[[1,2],[3,4]],[[5,6],[7,8]]]\nprint(tri_axis_transform(cube,[1,1,1]))""}, {""expected"": ""[[[9]]]"", ""harness"": ""cube=[[[9]]]\nprint(tri_axis_transform(cube,[3,2,1]))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-011","apps-live-011; apps-live-012","Privateized A2/constrained_program_synthesis item derived from APPS, LiveCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-012","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `fold_event_windows`。
实现函数 fold_event_windows(events, gap)。events 为升序整数时间点。将相邻差值 <= gap 的时间点折叠成一个窗口，返回 [(start,end,count)]。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""fold_event_windows"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""[(1, 2, 2), (4, 4, 1), (10, 11, 2)]"", ""harness"": ""print(fold_event_windows([1,2,4,10,11], 1))""}, {""expected"": ""[(3, 7, 4)]"", ""harness"": ""print(fold_event_windows([3,5,6,7], 2))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-012","apps-live-012; bigcode-eval-001","Privateized A2/constrained_program_synthesis item derived from BigCodeBench, LiveCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-013","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `repair_bucket_constraints`。
实现函数 repair_bucket_constraints(values, limit)。从左到右把 values 放入多个桶中，每个桶和不能超过 limit；若当前值放不进现有最后一个桶就新开桶。返回桶列表和最大桶和。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""repair_bucket_constraints"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""([[4, 3], [5, 2], [2]], 7)"", ""harness"": ""print(repair_bucket_constraints([4,3,5,2,2], 7))""}, {""expected"": ""([[1, 1, 1]], 3)"", ""harness"": ""print(repair_bucket_constraints([1,1,1], 5))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-013","bigcode-eval-001; bigcode-eval-002","Privateized A2/constrained_program_synthesis item derived from BigCodeBench.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-014","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `trace_award_lottery`。
实现函数 trace_award_lottery(entries)。每项为 (name, weight, active)。忽略 inactive，按 weight 从高到低选前两名；若并列则名字字典序小者优先。返回 winners 和 total_weight。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""trace_award_lottery"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""(['Lan', 'Moe'], 14)"", ""harness"": ""entries=[('Lan',5,True),('Moe',5,True),('Nia',7,False),('Oli',4,True)]\nprint(trace_award_lottery(entries))""}, {""expected"": ""(['B'], 9)"", ""harness"": ""entries=[('A',2,False),('B',9,True)]\nprint(trace_award_lottery(entries))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-014","bigcode-eval-002; bigcode-eval-003","Privateized A2/constrained_program_synthesis item derived from BigCodeBench, EvalPlus.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-015","QB-v1.2","A2","constrained_program_synthesis","single_turn","hard","capability","请实现 Python 函数 `merge_nested_intervals`。
实现函数 merge_nested_intervals(groups)。groups 为字典，value 是该组的若干闭区间。每组先内部合并重叠区间，再返回按键排序后的 {group: merged}。只输出完整函数代码。
要求：
1. 只输出完整函数代码；
2. 不要给解释；
3. 代码需要处理边界情况。","","","exec","{""function_name"": ""merge_nested_intervals"", ""response_max_tokens"": 2048, ""tests"": [{""expected"": ""{'a': [(7, 8), (10, 11)], 'x': [(1, 5)]}"", ""harness"": ""groups={'x':[(1,3),(2,5)],'a':[(7,8),(10,11)]}\nprint(merge_nested_intervals(groups))""}, {""expected"": ""{'z': [(4, 6)]}"", ""harness"": ""groups={'z':[(4,4),(4,6)]}\nprint(merge_nested_intervals(groups))""}]}","constrained_program_synthesis","ready","True","1","90","rw-a2-015","bigcode-eval-003; bigcode-eval-004","Privateized A2/constrained_program_synthesis item derived from EvalPlus, HumanEval+.","QB-v1.1 upgraded A2 item inspired by APPS / BigCodeBench style constrained synthesis."
"A2-016","QB-v1.2","A2","long_code_comprehension","single_turn","hard","capability","阅读下面这段较长的 Python 程序，并只输出它的最终标准输出，不要解释。
```python
from collections import deque

SEED_VALUES = [11, 8, 15, 10, 17, 6]
BIAS = 2
WINDOW = 3
NAMES = ['amber', 'cedar', 'delta', 'ember', 'fable', 'glint']


def normalize(values):
    normalized = []
    for index, value in enumerate(values):
        scale = 2 if index % 2 == 0 else 1
        normalized.append(value * scale - BIAS)
    return normalized


def build_windows(values):
    history = deque(maxlen=WINDOW)
    windows = []
    for index, value in enumerate(values):
        history.append(value)
        if len(history) == WINDOW:
            windows.append(sum(history) + index - WINDOW + 1)
    return windows


def annotate(scores):
    labeled = []
    for index, score in enumerate(scores):
        label = NAMES[index]
        if score % 3 == 0:
            label = label.upper()
        labeled.append((label, score))
    return labeled


def checksum(pairs):
    total = 0
    for index, (_, score) in enumerate(pairs, start=1):
        total += index * score
    return total


def render_pairs(pairs):
    parts = []
    for label, score in pairs:
        parts.append(f""{label}:{score}"")
    return ""|"".join(parts)


def select_winners(pairs):
    best = max(score for _, score in pairs)
    winners = []
    for label, score in pairs:
        if score == best:
            winners.append(label)
    return winners


def enrich(values):
    normalized = normalize(values)
    windows = build_windows(normalized)
    pairs = annotate(windows)
    return {
        ""normalized"": normalized,
        ""windows"": windows,
        ""pairs"": pairs,
        ""checksum"": checksum(pairs),
        ""winners"": select_winners(pairs),
        ""pairs_rendered"": render_pairs(pairs),
    }


payload = enrich(SEED_VALUES)
print(payload[""checksum""])
print("","".join(payload[""winners""]))
print(payload[""pairs_rendered""])

```","","538
delta
AMBER:54|cedar:43|delta:70|ember:47","exact_match","{""match_mode"": ""stdout"", ""response_max_tokens"": 512}","long_code_comprehension","ready","True","1","90","rw-a2-016","bigcode-eval-004; bigcode-eval-005","Privateized A2/long_code_comprehension item derived from HumanEval+, SWE-bench Lite.","QB-v1.1 long code comprehension item inspired by BigCodeBench / SWE-bench Lite code reading style."
